observer,age,session_id,repetition,luminance,frequency,color_direction,alpha,beta,size_ge,trial,contrast,response
mj,34,343,1,7000,0.5,1,0,0,-0.5,8,0.128678,0
mj,34,343,1,7000,0.5,3,0,0,-0.5,15,0.012401,0
mj,34,343,1,7000,0.5,3,0,0,-0.5,16,0.015476,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,9,0.154049,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,10,0.145751,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,15,0.006989,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,17,0.014642,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,11,0.141771,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,12,0.136004,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,13,0.126909,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,14,0.112042,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,16,0.006787,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,17,0.006787,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,18,0.006688,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,15,0.096217,0
mj,34,343,1,7000,0.5,2,0,0,-0.5,19,0.006688,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,16,0.116793,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,17,0.107485,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,18,0.013663,0
mj,34,343,1,7000,0.5,1,0,0,-0.5,18,0.103112,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,20,0.006688,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,19,0.015263,0
mj,34,343,1,7000,0.5,1,0,0,-0.5,19,0.098918,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,20,0.016357,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,21,0.015911,0
mj,34,343,1,7000,0.5,2,0,0,-0.5,21,0.006591,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,20,0.093589,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,21,0.08613,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,22,0.017289,0
mj,34,343,1,7000,0.5,1,0,0,-0.5,22,0.076041,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,22,0.006591,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,23,0.061783,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,24,0.049508,0
mj,34,343,1,7000,0.5,3,0,0,-0.5,23,0.019855,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,25,0.06621,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,23,0.006495,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,24,0.0064,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,25,0.006307,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,24,0.018528,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,26,0.058454,0
mj,34,343,1,7000,0.5,2,0,0,-0.5,26,0.006215,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,27,0.06998,0
mj,34,343,1,7000,0.5,2,0,0,-0.5,27,0.005948,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,25,0.017774,0
mj,34,343,1,7000,0.5,2,0,0,-0.5,28,0.00529,1
mj,34,343,1,7000,0.5,3,0,0,-0.5,26,0.019048,1
mj,34,343,1,7000,0.5,1,0,0,-0.5,28,0.084946,0
mj,34,343,1,7000,0.5,2,0,0,-0.5,29,0.004437,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,30,0.003614,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,31,0.002618,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,32,0.001711,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,33,0.001152,0
mj,34,343,1,7000,0.5,2,0,0,-0.5,34,0.001924,1
mj,34,343,1,7000,0.5,2,0,0,-0.5,35,0.001545,1
mj,34,346,2,7000,1,2,0,0,-0.5,1,0.005692,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,1,0.093589,1
mj,34,346,2,7000,4,1,0,0,-0.5,1,0.030922,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,1,0.043108,1
mj,34,346,2,7000,4,1,0,0,-0.5,2,0.018528,0
mj,34,346,2,7000,1,2,0,0,-0.5,2,0.00331,1
mj,34,346,2,7000,1,3,0,0,-0.5,1,0.039126,1
mj,34,346,2,7000,1,3,0,0,-0.5,2,0.023444,1
mj,34,346,2,7000,1,2,0,0,-0.5,3,0.002101,0
mj,34,346,2,7000,2,2,0,0,-0.5,1,0.002858,1
mj,34,346,2,7000,6,1,0,0,-0.5,1,0.028854,0
mj,34,346,2,7000,6,3,0,0,-0.5,1,0.156196,1
mj,34,346,2,7000,1,1,0,0,-0.5,1,0.037535,1
mj,34,346,2,7000,2,1,0,0,-0.5,1,0.022181,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,2,0.025829,0
mj,34,346,2,7000,0.5,1,0,0,-0.5,2,0.056077,0
mj,34,346,2,7000,2,2,0,0,-0.5,2,0.001662,0
mj,34,346,2,7000,1,3,0,0,-0.5,3,0.015263,1
mj,34,346,2,7000,6,1,0,0,-0.5,2,0.064402,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,3,0.050898,1
mj,34,346,2,7000,4,1,0,0,-0.5,3,0.036008,0
mj,34,346,2,7000,1,1,0,0,-0.5,2,0.02249,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,4,0.037535,1
mj,34,346,2,7000,6,1,0,0,-0.5,3,0.115188,0
mj,34,346,2,7000,2,1,0,0,-0.5,2,0.049508,0
mj,34,346,2,7000,2,2,0,0,-0.5,3,0.003358,0
mj,34,346,2,7000,6,2,0,0,-0.5,1,0.013515,1
mj,34,346,2,7000,2,1,0,0,-0.5,3,0.088548,1
mj,34,346,2,7000,2,3,0,0,-0.5,1,0.093589,1
mj,34,346,2,7000,1,1,0,0,-0.5,3,0.044318,0
mj,34,346,2,7000,2,3,0,0,-0.5,2,0.056077,1
mj,34,346,2,7000,2,1,0,0,-0.5,4,0.06998,1
mj,34,346,2,7000,4,3,0,0,-0.5,1,0.169724,0
mj,34,346,2,7000,4,1,0,0,-0.5,4,0.074995,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,1,0.003031,0
mj,34,346,2,7000,2,2,0,0,-0.5,4,0.007196,1
mj,34,346,2,7000,2,2,0,0,-0.5,5,0.00529,1
mj,34,346,2,7000,6,2,0,0,-0.5,2,0.007858,0
mj,34,346,2,7000,6,2,0,0,-0.5,3,0.016113,0
mj,34,346,2,7000,1,3,0,0,-0.5,4,0.010798,0
mj,34,346,2,7000,2,3,0,0,-0.5,3,0.03651,1
mj,34,346,2,7000,4,1,0,0,-0.5,5,0.13229,1
mj,34,346,2,7000,2,3,0,0,-0.5,4,0.025474,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,3,0.110502,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,4,0.08149,0
mj,34,346,2,7000,1,3,0,0,-0.5,5,0.017051,0
mj,34,346,2,7000,2,1,0,0,-0.5,5,0.059269,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,5,0.03179,1
mj,34,346,2,7000,6,2,0,0,-0.5,4,0.034527,0
mj,34,346,2,7000,2,2,0,0,-0.5,6,0.004184,0
mj,34,346,2,7000,1,1,0,0,-0.5,4,0.091034,1
mj,34,346,2,7000,4,2,0,0,-0.5,1,0.005862,0
mj,34,346,2,7000,1,3,0,0,-0.5,6,0.028066,0
mj,34,346,2,7000,4,2,0,0,-0.5,2,0.013714,1
mj,34,346,2,7000,1,1,0,0,-0.5,5,0.067133,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,2,0.007092,1
mj,34,346,2,7000,1,3,0,0,-0.5,7,0.052326,1
mj,34,346,2,7000,1,1,0,0,-0.5,6,0.053795,1
mj,34,346,2,7000,1,2,0,0,-0.5,4,0.003721,1
mj,34,346,2,7000,6,2,0,0,-0.5,5,0.062969,0
mj,34,346,2,7000,2,3,0,0,-0.5,5,0.018786,1
mj,34,346,2,7000,1,3,0,0,-0.5,8,0.038588,0
mj,34,346,2,7000,4,3,0,0,-0.5,2,0.378827,1
mj,34,346,2,7000,6,1,0,0,-0.5,4,0.184423,1
mj,34,346,2,7000,1,3,0,0,-0.5,9,0.062644,1
mj,34,346,2,7000,2,1,0,0,-0.5,6,0.051607,1
mj,34,346,2,7000,4,1,0,0,-0.5,6,0.10455,0
mj,34,346,2,7000,2,3,0,0,-0.5,6,0.014243,0
mj,34,346,2,7000,2,3,0,0,-0.5,7,0.020413,0
mj,34,346,2,7000,1,2,0,0,-0.5,5,0.002943,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,3,0.005062,1
mj,34,346,2,7000,2,2,0,0,-0.5,7,0.005609,0
mj,34,346,2,7000,6,3,0,0,-0.5,2,0.093589,0
mj,34,346,2,7000,2,3,0,0,-0.5,8,0.029256,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,4,0.003946,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,5,0.120072,1
mj,34,346,2,7000,6,1,0,0,-0.5,5,0.151931,1
mj,34,346,2,7000,6,1,0,0,-0.5,6,0.13229,0
mj,34,346,2,7000,4,2,0,0,-0.5,3,0.00979,0
mj,34,346,2,7000,2,2,0,0,-0.5,8,0.008455,0
mj,34,346,2,7000,4,3,0,0,-0.5,3,0.275527,1
mj,34,346,2,7000,6,2,0,0,-0.5,6,0.103641,1
mj,34,346,2,7000,1,1,0,0,-0.5,7,0.045562,0
mj,34,346,2,7000,6,3,0,0,-0.5,3,0.184423,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,5,0.003214,0
mj,34,346,2,7000,1,3,0,0,-0.5,10,0.048827,0
mj,34,346,2,7000,2,3,0,0,-0.5,9,0.044318,0
mj,34,346,2,7000,2,1,0,0,-0.5,7,0.044318,0
mj,34,346,2,7000,4,3,0,0,-0.5,4,0.217751,1
mj,34,346,2,7000,2,3,0,0,-0.5,10,0.072947,0
mj,34,346,2,7000,6,2,0,0,-0.5,7,0.084416,1
mj,34,346,2,7000,4,3,0,0,-0.5,5,0.179387,1
mj,34,346,2,7000,6,2,0,0,-0.5,8,0.072908,1
mj,34,346,2,7000,6,2,0,0,-0.5,9,0.064842,1
mj,34,346,2,7000,1,2,0,0,-0.5,6,0.004063,0
mj,34,346,2,7000,2,2,0,0,-0.5,9,0.014542,1
mj,34,346,2,7000,4,3,0,0,-0.5,6,0.139822,1
mj,34,346,2,7000,4,2,0,0,-0.5,4,0.01542,1
mj,34,346,2,7000,2,2,0,0,-0.5,10,0.011503,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,6,0.004063,1
mj,34,346,2,7000,1,2,0,0,-0.5,7,0.007631,1
mj,34,346,2,7000,4,1,0,0,-0.5,7,0.143747,1
mj,34,346,2,7000,1,1,0,0,-0.5,8,0.056077,1
mj,34,346,2,7000,1,2,0,0,-0.5,8,0.005528,1
mj,34,346,2,7000,6,2,0,0,-0.5,10,0.056829,1
mj,34,346,2,7000,6,1,0,0,-0.5,7,0.158374,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,7,0.003721,1
mj,34,346,2,7000,6,1,0,0,-0.5,8,0.145751,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,8,0.003509,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,6,0.0273,1
mj,34,346,2,7000,6,1,0,0,-0.5,9,0.16282,1
mj,34,346,2,7000,4,3,0,0,-0.5,7,0.096217,1
mj,34,346,2,7000,4,1,0,0,-0.5,8,0.123443,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,7,0.022803,0
mj,34,346,2,7000,4,2,0,0,-0.5,5,0.01256,0
mj,34,346,2,7000,0.5,1,0,0,-0.5,6,0.097558,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,8,0.028854,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,9,0.003358,0
mj,34,346,2,7000,2,3,0,0,-0.5,11,0.1379,1
mj,34,346,2,7000,2,3,0,0,-0.5,12,0.100297,1
mj,34,346,2,7000,4,3,0,0,-0.5,8,0.0653,0
mj,34,346,2,7000,6,2,0,0,-0.5,11,0.047664,0
mj,34,346,2,7000,2,1,0,0,-0.5,8,0.054545,1
mj,34,346,2,7000,6,3,0,0,-0.5,4,0.378827,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,9,0.0273,0
mj,34,346,2,7000,0.5,1,0,0,-0.5,7,0.088548,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,10,0.030077,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,10,0.003561,1
mj,34,346,2,7000,2,1,0,0,-0.5,9,0.051607,1
mj,34,346,2,7000,6,3,0,0,-0.5,5,0.279368,1
mj,34,346,2,7000,4,1,0,0,-0.5,9,0.113604,1
mj,34,346,2,7000,1,2,0,0,-0.5,9,0.004705,0
mj,34,346,2,7000,2,1,0,0,-0.5,10,0.050198,1
mj,34,346,2,7000,2,1,0,0,-0.5,11,0.048156,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,8,0.083778,0
mj,34,346,2,7000,6,2,0,0,-0.5,12,0.06115,1
mj,34,346,2,7000,1,3,0,0,-0.5,11,0.06998,1
mj,34,346,2,7000,4,1,0,0,-0.5,10,0.107485,1
mj,34,346,2,7000,2,1,0,0,-0.5,12,0.044318,0
mj,34,346,2,7000,6,2,0,0,-0.5,13,0.055188,1
mj,34,346,2,7000,2,2,0,0,-0.5,11,0.00979,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,9,0.089782,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,11,0.035025,1
mj,34,346,2,7000,4,1,0,0,-0.5,11,0.100297,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,12,0.032233,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,13,0.031353,0
mj,34,346,2,7000,6,3,0,0,-0.5,6,0.223864,1
mj,34,346,2,7000,1,1,0,0,-0.5,9,0.051607,0
mj,34,346,2,7000,4,2,0,0,-0.5,6,0.016593,1
mj,34,346,2,7000,4,3,0,0,-0.5,9,0.108983,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,11,0.003509,0
mj,34,346,2,7000,4,3,0,0,-0.5,10,0.167391,1
mj,34,346,2,7000,4,2,0,0,-0.5,7,0.014331,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,14,0.033138,0
mj,34,346,2,7000,4,3,0,0,-0.5,11,0.139822,1
mj,34,346,2,7000,1,3,0,0,-0.5,12,0.057651,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,15,0.037535,1
mj,34,346,2,7000,1,1,0,0,-0.5,10,0.057651,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,12,0.003667,1
mj,34,346,2,7000,1,1,0,0,-0.5,11,0.054545,1
mj,34,346,2,7000,6,3,0,0,-0.5,7,0.189601,0
mj,34,346,2,7000,4,2,0,0,-0.5,8,0.013318,1
mj,34,346,2,7000,4,2,0,0,-0.5,9,0.012745,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,13,0.003561,0
mj,34,346,2,7000,4,2,0,0,-0.5,10,0.013515,0
mj,34,346,2,7000,6,1,0,0,-0.5,10,0.154049,1
mj,34,346,2,7000,6,2,0,0,-0.5,14,0.051288,0
mj,34,346,2,7000,1,1,0,0,-0.5,12,0.053056,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,16,0.035513,1
mj,34,346,2,7000,6,1,0,0,-0.5,11,0.149843,1
mj,34,346,2,7000,6,3,0,0,-0.5,8,0.233356,1
mj,34,346,2,7000,1,3,0,0,-0.5,13,0.052326,1
mj,34,346,2,7000,4,1,0,0,-0.5,12,0.110502,1
mj,34,346,2,7000,2,2,0,0,-0.5,12,0.00858,0
mj,34,346,2,7000,4,2,0,0,-0.5,11,0.014757,0
mj,34,346,2,7000,1,2,0,0,-0.5,10,0.005862,0
mj,34,346,2,7000,1,2,0,0,-0.5,11,0.009648,1
mj,34,346,2,7000,2,3,0,0,-0.5,13,0.083778,1
mj,34,346,2,7000,6,1,0,0,-0.5,12,0.147783,0
mj,34,346,2,7000,1,1,0,0,-0.5,13,0.052326,0
mj,34,346,2,7000,4,3,0,0,-0.5,12,0.121746,0
mj,34,346,2,7000,6,3,0,0,-0.5,9,0.214757,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,17,0.034543,1
mj,34,346,2,7000,2,3,0,0,-0.5,14,0.074995,0
mj,34,346,2,7000,1,3,0,0,-0.5,14,0.049508,0
mj,34,346,2,7000,2,3,0,0,-0.5,15,0.08613,1
mj,34,346,2,7000,1,1,0,0,-0.5,14,0.053795,1
mj,34,346,2,7000,2,3,0,0,-0.5,16,0.08149,1
mj,34,346,2,7000,2,1,0,0,-0.5,13,0.048827,0
mj,34,346,2,7000,1,1,0,0,-0.5,15,0.053056,1
mj,34,346,2,7000,6,2,0,0,-0.5,15,0.056829,1
mj,34,346,2,7000,6,3,0,0,-0.5,10,0.239908,1
mj,34,346,2,7000,1,1,0,0,-0.5,16,0.053056,1
mj,34,346,2,7000,4,3,0,0,-0.5,13,0.145751,1
mj,34,346,2,7000,4,2,0,0,-0.5,12,0.019495,1
mj,34,346,2,7000,6,1,0,0,-0.5,13,0.151931,0
mj,34,346,2,7000,6,3,0,0,-0.5,11,0.226984,1
mj,34,346,2,7000,2,2,0,0,-0.5,13,0.009935,1
mj,34,346,2,7000,2,3,0,0,-0.5,17,0.079265,0
mj,34,346,2,7000,2,3,0,0,-0.5,18,0.082626,1
mj,34,346,2,7000,1,3,0,0,-0.5,15,0.053056,1
mj,34,346,2,7000,2,1,0,0,-0.5,14,0.050898,1
mj,34,346,2,7000,1,1,0,0,-0.5,17,0.053056,1
mj,34,346,2,7000,4,3,0,0,-0.5,14,0.134134,0
mj,34,346,2,7000,6,3,0,0,-0.5,12,0.220786,0
mj,34,346,2,7000,4,3,0,0,-0.5,15,0.149843,0
mj,34,346,2,7000,2,3,0,0,-0.5,19,0.08149,1
mj,34,346,2,7000,6,3,0,0,-0.5,13,0.230148,1
mj,34,346,2,7000,2,2,0,0,-0.5,14,0.009369,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,10,0.100297,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,18,0.0336,1
mj,34,346,2,7000,2,1,0,0,-0.5,15,0.050198,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,19,0.033138,1
mj,34,346,2,7000,4,1,0,0,-0.5,13,0.107485,0
mj,34,346,2,7000,6,1,0,0,-0.5,14,0.158374,0
mj,34,346,2,7000,1,1,0,0,-0.5,18,0.053056,1
mj,34,346,2,7000,2,1,0,0,-0.5,16,0.050198,1
mj,34,346,2,7000,6,2,0,0,-0.5,16,0.054385,1
mj,34,346,2,7000,4,2,0,0,-0.5,13,0.016593,0
mj,34,346,2,7000,1,1,0,0,-0.5,19,0.053056,1
mj,34,346,2,7000,1,2,0,0,-0.5,12,0.007411,1
mj,34,346,2,7000,6,3,0,0,-0.5,14,0.226984,0
mj,34,346,2,7000,1,2,0,0,-0.5,13,0.006495,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,20,0.032682,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,11,0.094894,0
mj,34,346,2,7000,4,1,0,0,-0.5,14,0.112042,1
mj,34,346,2,7000,2,3,0,0,-0.5,20,0.08037,1
mj,34,346,2,7000,4,3,0,0,-0.5,16,0.186994,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,14,0.003721,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,15,0.003667,1
mj,34,346,2,7000,1,2,0,0,-0.5,14,0.007744,1
mj,34,346,2,7000,2,1,0,0,-0.5,17,0.050198,1
mj,34,346,2,7000,4,3,0,0,-0.5,17,0.226984,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,16,0.003614,1
mj,34,346,2,7000,4,3,0,0,-0.5,18,0.208893,1
mj,34,346,2,7000,4,2,0,0,-0.5,14,0.023244,1
mj,34,346,2,7000,6,3,0,0,-0.5,15,0.236609,1
mj,34,346,2,7000,6,2,0,0,-0.5,17,0.053593,1
mj,34,346,2,7000,6,2,0,0,-0.5,18,0.052814,0
mj,34,346,2,7000,2,3,0,0,-0.5,21,0.08037,1
mj,34,346,2,7000,4,1,0,0,-0.5,15,0.110502,1
mj,34,346,2,7000,2,2,0,0,-0.5,15,0.009098,1
mj,34,346,2,7000,1,1,0,0,-0.5,20,0.053056,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,17,0.003614,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,18,0.003667,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,19,0.003667,1
mj,34,346,2,7000,1,1,0,0,-0.5,21,0.053056,1
mj,34,346,2,7000,1,2,0,0,-0.5,15,0.007196,1
mj,34,346,2,7000,6,2,0,0,-0.5,19,0.054385,1
mj,34,346,2,7000,2,3,0,0,-0.5,22,0.079265,1
mj,34,346,2,7000,6,3,0,0,-0.5,16,0.230148,0
mj,34,346,2,7000,2,2,0,0,-0.5,16,0.008835,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,21,0.032233,1
mj,34,346,2,7000,2,2,0,0,-0.5,17,0.00858,1
mj,34,346,2,7000,6,2,0,0,-0.5,20,0.053593,0
mj,34,346,2,7000,2,1,0,0,-0.5,18,0.050198,1
mj,34,346,2,7000,4,1,0,0,-0.5,16,0.108983,1
mj,34,346,2,7000,2,1,0,0,-0.5,19,0.049508,1
mj,34,346,2,7000,1,1,0,0,-0.5,22,0.053056,0
mj,34,346,2,7000,2,2,0,0,-0.5,18,0.008092,0
mj,34,346,2,7000,2,2,0,0,-0.5,19,0.008835,1
mj,34,346,2,7000,2,2,0,0,-0.5,20,0.008707,1
mj,34,346,2,7000,6,2,0,0,-0.5,21,0.054385,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,20,0.003667,1
mj,34,346,2,7000,6,3,0,0,-0.5,17,0.243252,1
mj,34,346,2,7000,6,1,0,0,-0.5,15,0.184423,1
mj,34,346,2,7000,2,1,0,0,-0.5,20,0.049508,1
mj,34,346,2,7000,6,3,0,0,-0.5,18,0.236609,1
mj,34,346,2,7000,6,1,0,0,-0.5,16,0.169724,1
mj,34,346,2,7000,4,3,0,0,-0.5,19,0.19764,1
mj,34,346,2,7000,1,1,0,0,-0.5,23,0.053056,1
mj,34,346,2,7000,1,2,0,0,-0.5,16,0.006887,1
mj,34,346,2,7000,6,3,0,0,-0.5,19,0.233356,1
mj,34,346,2,7000,1,2,0,0,-0.5,17,0.006688,1
mj,34,346,2,7000,4,2,0,0,-0.5,15,0.019495,0
mj,34,346,2,7000,4,3,0,0,-0.5,20,0.189601,1
mj,34,346,2,7000,1,3,0,0,-0.5,16,0.051607,1
mj,34,346,2,7000,4,3,0,0,-0.5,21,0.181888,1
mj,34,346,2,7000,1,3,0,0,-0.5,17,0.050898,1
mj,34,346,2,7000,4,3,0,0,-0.5,22,0.17209,0
mj,34,346,2,7000,6,1,0,0,-0.5,17,0.16282,0
mj,34,346,2,7000,1,2,0,0,-0.5,18,0.006495,0
mj,34,346,2,7000,6,3,0,0,-0.5,20,0.233356,1
mj,34,346,2,7000,6,1,0,0,-0.5,18,0.176921,1
mj,34,346,2,7000,1,2,0,0,-0.5,19,0.006787,1
mj,34,346,2,7000,6,1,0,0,-0.5,19,0.169724,1
mj,34,346,2,7000,1,2,0,0,-0.5,20,0.006688,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,12,0.106007,1
mj,34,346,2,7000,2,3,0,0,-0.5,23,0.079265,1
mj,34,346,2,7000,4,2,0,0,-0.5,16,0.02731,1
mj,34,346,2,7000,2,2,0,0,-0.5,21,0.008707,1
mj,34,346,2,7000,2,2,0,0,-0.5,22,0.00858,0
mj,34,346,2,7000,0.5,1,0,0,-0.5,13,0.098918,1
mj,34,346,2,7000,6,2,0,0,-0.5,22,0.054385,1
mj,34,346,2,7000,1,3,0,0,-0.5,18,0.050898,1
mj,34,346,2,7000,2,2,0,0,-0.5,23,0.008707,1
mj,34,346,2,7000,2,3,0,0,-0.5,24,0.078175,1
mj,34,346,2,7000,6,3,0,0,-0.5,21,0.233356,1
mj,34,346,2,7000,6,1,0,0,-0.5,20,0.165089,1
mj,34,346,2,7000,1,1,0,0,-0.5,24,0.053056,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,21,0.003667,1
mj,34,346,2,7000,1,1,0,0,-0.5,25,0.053056,0
mj,34,346,2,7000,4,3,0,0,-0.5,23,0.184423,1
mj,34,346,2,7000,2,1,0,0,-0.5,21,0.048827,1
mj,34,346,2,7000,6,1,0,0,-0.5,21,0.16282,1
mj,34,346,2,7000,4,1,0,0,-0.5,17,0.108983,1
mj,34,346,2,7000,6,3,0,0,-0.5,22,0.230148,1
mj,34,346,2,7000,2,3,0,0,-0.5,25,0.077101,1
mj,34,346,2,7000,2,1,0,0,-0.5,22,0.048156,1
mj,34,346,2,7000,1,2,0,0,-0.5,21,0.006688,0
mj,34,346,2,7000,1,2,0,0,-0.5,22,0.006787,1
mj,34,346,2,7000,4,2,0,0,-0.5,17,0.022906,0
mj,34,346,2,7000,2,2,0,0,-0.5,24,0.008707,1
mj,34,346,2,7000,1,2,0,0,-0.5,23,0.006787,1
mj,34,346,2,7000,6,3,0,0,-0.5,23,0.230148,0
mj,34,346,2,7000,0.5,2,0,0,-0.5,22,0.003667,1
mj,34,346,2,7000,4,3,0,0,-0.5,24,0.179387,1
mj,34,346,2,7000,6,2,0,0,-0.5,23,0.054385,1
mj,34,346,2,7000,2,3,0,0,-0.5,26,0.074995,1
mj,34,346,2,7000,4,2,0,0,-0.5,18,0.030707,1
mj,34,346,2,7000,1,3,0,0,-0.5,19,0.050198,1
mj,34,346,2,7000,4,2,0,0,-0.5,19,0.026135,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,22,0.03179,1
mj,34,346,2,7000,1,2,0,0,-0.5,24,0.006688,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,14,0.097558,0
mj,34,346,2,7000,2,1,0,0,-0.5,23,0.046841,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,15,0.103112,1
mj,34,346,2,7000,6,1,0,0,-0.5,22,0.160581,0
mj,34,346,2,7000,0.5,3,0,0,-0.5,23,0.03179,0
mj,34,346,2,7000,4,3,0,0,-0.5,25,0.176921,1
mj,34,346,2,7000,1,2,0,0,-0.5,25,0.006688,1
mj,34,346,2,7000,2,2,0,0,-0.5,25,0.008707,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,16,0.100297,1
mj,34,346,2,7000,4,1,0,0,-0.5,18,0.108983,1
mj,34,346,2,7000,6,2,0,0,-0.5,24,0.054385,0
mj,34,346,2,7000,2,1,0,0,-0.5,24,0.046197,1
mj,34,346,2,7000,1,3,0,0,-0.5,20,0.050198,0
mj,34,346,2,7000,1,3,0,0,-0.5,21,0.050898,1
mj,34,346,2,7000,4,1,0,0,-0.5,19,0.107485,1
mj,34,346,2,7000,6,1,0,0,-0.5,23,0.165089,1
mj,34,346,2,7000,4,1,0,0,-0.5,20,0.107485,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,17,0.098918,1
mj,34,346,2,7000,6,1,0,0,-0.5,24,0.165089,1
mj,34,346,2,7000,1,3,0,0,-0.5,22,0.050898,1
mj,34,346,2,7000,4,1,0,0,-0.5,21,0.107485,1
mj,34,346,2,7000,6,2,0,0,-0.5,25,0.054385,1
mj,34,346,2,7000,0.5,1,0,0,-0.5,18,0.097558,1
mj,34,346,2,7000,0.5,3,0,0,-0.5,24,0.032233,1
mj,34,346,2,7000,0.5,2,0,0,-0.5,23,0.003667,1
